locality,Price,Number_bedrooms,Living_area
687584.7486187845,340000,1.0,80.0
504465.6779661017,350000,2.0,90.0
394213.11475409835,360000,2.0,75.0
537942.0807799443,365000,2.0,105.0
491928.10967741936,375000,2.0,95.0
537942.0807799443,375000,2.0,100.0
537942.0807799443,380000,2.0,105.0
304387.9318885449,395000,2.0,115.0
304387.9318885449,398000,2.0,110.0
304387.9318885449,425000,3.0,125.0
687584.7486187845,440000,2.0,100.0
491928.10967741936,678000,2.0,125.0
245274.20846905536,189000,1.0,50.0
244053.6231884058,189000,2.0,87.0
241095.65217391305,149000,1.0,55.0
241095.65217391305,159000,1.0,55.0
225237.25,159000,1.0,60.0
225237.25,169000,1.0,70.0
491928.10967741936,171068,1.0,22.0
244053.6231884058,175000,2.0,87.0
491928.10967741936,175604,1.0,24.0
245274.20846905536,239000,2.0,101.0
294800.8064516129,240000,2.0,85.0
390478.102189781,295000,1.0,60.0
294800.8064516129,295000,1.0,108.0
245274.20846905536,249000,2.0,76.0
294800.8064516129,303100,2.0,93.0
241200.0,155000,1.0,58.0
225237.25,214000,2.0,79.0
309286.3413654618,239000,3.0,100.0
225237.25,239000,3.0,100.0
196851.54128440368,155000,2.0,90.0
190083.33333333334,159000,1.0,68.0
220661.46153846153,163000,2.0,72.0
345268.0,400197,3.0,191.0
196851.54128440368,119500,2.0,89.0
286821.0424710425,399000,3.0,140.0
286821.0424710425,499000,2.0,130.0
269000.0,269000,3.0,151.0
286821.0424710425,169000,2.0,83.0
286821.0424710425,165000,3.0,105.0
196851.54128440368,165000,3.0,84.0
189159.0909090909,170000,2.0,100.0
314975.0,299000,2.0,109.0
314975.0,389000,3.0,133.0
314975.0,425000,3.0,152.0
173833.33333333334,160000,1.0,56.0
286821.0424710425,550000,3.0,230.0
161541.66666666666,217000,3.0,107.0
286821.0424710425,250000,1.0,58.0
286821.0424710425,630000,3.0,148.0
155916.66666666666,88000,2.0,72.0
196851.54128440368,105000,1.0,50.0
146000.0,199000,2.0,90.0
189159.0909090909,262500,2.0,106.0
281307.14666666667,336000,2.0,120.0
281307.14666666667,378500,2.0,120.0
241095.65217391305,149000,1.0,65.0
281307.14666666667,149000,1.0,61.0
491928.10967741936,155000,2.0,58.0
281307.14666666667,165000,1.0,56.0
236830.50847457626,185000,1.0,52.0
394213.11475409835,195000,1.0,74.0
394213.11475409835,196000,1.0,55.0
491928.10967741936,199000,1.0,69.0
245274.20846905536,200000,2.0,80.0
447477.0114942529,215000,1.0,50.0
394213.11475409835,216000,1.0,55.0
504465.6779661017,225000,1.0,60.0
687584.7486187845,240000,1.0,52.0
273842.5,240000,2.0,75.0
309286.3413654618,245000,2.0,90.0
225237.25,259000,2.0,70.0
245274.20846905536,260000,2.0,85.0
504465.6779661017,269000,1.0,60.0
392298.5436893204,270000,1.0,50.0
304387.9318885449,285000,2.0,70.0
245274.20846905536,295000,3.0,118.0
304387.9318885449,299000,2.0,90.0
394213.11475409835,299000,2.0,100.0
687584.7486187845,625000,3.0,150.0
236830.50847457626,365000,1.0,110.0
687584.7486187845,550000,2.0,110.0
537942.0807799443,310000,2.0,100.0
245274.20846905536,425000,2.0,114.0
491928.10967741936,360000,3.0,119.0
274846.3333333333,279188,3.0,110.0
286821.0424710425,318000,2.0,103.0
314975.0,167000,1.0,50.0
188311.92857142858,306430,2.0,100.0
320000.0,320000,2.0,145.0
188311.92857142858,416780,2.0,103.0
314975.0,159000,2.0,90.0
286821.0424710425,229000,2.0,95.0
286821.0424710425,700000,2.0,126.0
348071.1538461539,318000,2.0,98.0
286821.0424710425,187500,2.0,83.0
314975.0,449000,3.0,160.0
196851.54128440368,158000,2.0,76.0
234556.125,165000,2.0,88.0
285987.5,90000,1.0,55.0
456959.5,364919,3.0,106.0
164500.0,100000,4.0,130.0
229100.0,260500,2.0,94.0
491928.10967741936,235000,1.0,70.0
245274.20846905536,175000,1.0,67.0
537942.0807799443,370000,2.0,90.0
241095.65217391305,256000,2.0,97.0
245274.20846905536,275000,2.0,95.0
491928.10967741936,325000,2.0,113.0
245274.20846905536,365000,3.0,137.0
537942.0807799443,555000,2.0,95.0
304387.9318885449,557600,2.0,136.0
491928.10967741936,585000,2.0,131.0
491928.10967741936,595000,1.0,99.0
537942.0807799443,645000,3.0,132.0
491928.10967741936,335000,1.0,135.0
687584.7486187845,460000,2.0,92.0
294800.8064516129,280000,2.0,88.0
241095.65217391305,155000,1.0,61.0
687584.7486187845,180000,1.0,65.0
241095.65217391305,192000,2.0,63.0
225237.25,199000,2.0,80.0
245274.20846905536,215000,3.0,80.0
537942.0807799443,225000,1.0,69.0
304387.9318885449,230000,2.0,86.0
241200.0,230000,2.0,90.0
687584.7486187845,234000,1.0,54.0
225237.25,235000,3.0,98.0
281307.14666666667,249000,1.0,62.0
504465.6779661017,249000,2.0,72.0
390478.102189781,250000,1.0,60.0
394213.11475409835,330000,1.0,81.0
491928.10967741936,349000,1.0,85.0
687584.7486187845,390000,2.0,99.0
491928.10967741936,315000,2.0,113.0
241095.65217391305,245000,2.0,100.0
245274.20846905536,145000,1.0,54.0
245274.20846905536,160000,2.0,72.0
225237.25,170000,1.0,55.0
241095.65217391305,192000,1.0,70.0
309286.3413654618,199000,1.0,75.0
245274.20846905536,205000,2.0,74.0
304387.9318885449,215000,2.0,85.0
309286.3413654618,215000,2.0,80.0
491928.10967741936,229000,2.0,72.0
245274.20846905536,229000,2.0,74.0
304387.9318885449,240000,2.0,88.0
392298.5436893204,255000,1.0,48.0
309286.3413654618,258000,2.0,115.0
304387.9318885449,265000,3.0,100.0
241200.0,299000,4.0,140.0
245274.20846905536,315000,2.0,113.0
270591.8163265306,320000,2.0,104.0
245274.20846905536,365000,1.0,78.0
504465.6779661017,395000,2.0,116.0
394213.11475409835,399000,4.0,144.0
491928.10967741936,510000,4.0,161.0
390478.102189781,600000,2.0,115.0
309286.3413654618,239000,2.0,100.0
189000.0,159000,2.0,65.0
286821.0424710425,190000,1.0,70.0
286821.0424710425,380000,2.0,160.0
161541.66666666666,110000,2.0,84.0
286821.0424710425,620000,2.0,135.0
286821.0424710425,650000,3.0,148.0
286821.0424710425,650000,3.0,148.0
286821.0424710425,690000,3.0,148.0
286821.0424710425,700000,3.0,148.0
286821.0424710425,700000,3.0,148.0
161541.66666666666,165000,1.0,63.0
286821.0424710425,238400,1.0,62.0
393931.5833333333,243575,2.0,83.0
393931.5833333333,245822,2.0,86.0
393931.5833333333,250541,2.0,83.0
393931.5833333333,272449,2.0,89.0
348071.1538461539,275200,2.0,93.0
393931.5833333333,288515,3.0,109.0
393931.5833333333,317100,3.0,116.0
286821.0424710425,338100,2.0,97.0
196851.54128440368,129000,2.0,80.0
229100.0,90000,2.0,111.0
188311.92857142858,140000,2.0,105.0
188311.92857142858,145000,2.0,105.0
203566.66666666666,227000,3.0,123.0
403642.85714285716,249000,1.0,85.0
271210.71428571426,275000,2.0,118.0
286821.0424710425,232000,2.0,89.0
348071.1538461539,433200,3.0,107.0
196851.54128440368,149000,2.0,90.0
189159.0909090909,265000,3.0,127.0
203566.66666666666,300000,1.0,120.0
271210.71428571426,330000,2.0,145.0
297273.3333333333,266163,2.0,110.0
297273.3333333333,279188,3.0,110.0
297273.3333333333,279188,2.0,110.0
297273.3333333333,283375,2.0,110.0
297273.3333333333,284163,2.0,110.0
297273.3333333333,288425,2.0,110.0
297273.3333333333,391888,2.0,164.0
297273.3333333333,391888,3.0,164.0
297273.3333333333,399213,3.0,164.0
196851.54128440368,161500,2.0,67.0
161541.66666666666,189000,1.0,134.0
229100.0,204000,4.0,124.0
196851.54128440368,165000,1.0,60.0
365666.6666666667,135000,2.0,84.0
188311.92857142858,155000,2.0,100.0
278295.0,388000,3.0,106.0
226816.66666666666,149900,1.0,80.0
196851.54128440368,199000,2.0,160.0
286821.0424710425,249000,2.0,140.0
304387.9318885449,249000,2.0,75.0
241200.0,249000,2.0,102.0
491928.10967741936,265000,2.0,90.0
244053.6231884058,275000,2.0,90.0
244053.6231884058,279000,3.0,105.0
304387.9318885449,280000,2.0,93.0
537942.0807799443,280000,1.0,60.0
244053.6231884058,285000,2.0,90.0
304387.9318885449,289000,2.0,90.0
390478.102189781,290000,1.0,45.0
294800.8064516129,295000,1.0,80.0
309286.3413654618,299000,3.0,126.0
537942.0807799443,299000,3.0,104.0
491928.10967741936,300000,2.0,96.0
504465.6779661017,300000,2.0,75.0
236830.50847457626,300000,2.0,96.0
537942.0807799443,310000,2.0,80.0
537942.0807799443,320000,2.0,100.0
537942.0807799443,329000,2.0,91.0
304387.9318885449,330000,2.0,90.0
394213.11475409835,330000,2.0,87.0
491928.10967741936,335000,2.0,90.0
687584.7486187845,335000,2.0,90.0
687584.7486187845,340000,2.0,77.0
304387.9318885449,345000,2.0,102.0
294800.8064516129,345000,2.0,84.0
504465.6779661017,350000,2.0,78.0
491928.10967741936,365000,1.0,110.0
687584.7486187845,365000,2.0,85.0
390478.102189781,370000,2.0,91.0
309286.3413654618,380000,2.0,128.0
504465.6779661017,385000,2.0,124.0
392298.5436893204,390000,3.0,93.0
491928.10967741936,393000,2.0,87.0
504465.6779661017,395000,2.0,97.0
687584.7486187845,429000,3.0,125.0
687584.7486187845,430000,2.0,105.0
392298.5436893204,430000,2.0,104.0
491928.10967741936,449000,2.0,120.0
491928.10967741936,450000,3.0,123.0
491928.10967741936,560000,3.0,132.0
687584.7486187845,636000,2.0,99.0
491928.10967741936,325000,2.0,111.0
392298.5436893204,325000,2.0,95.0
392298.5436893204,595000,3.0,156.0
309286.3413654618,279000,2.0,86.0
236830.50847457626,295000,2.0,72.0
392298.5436893204,335000,2.0,90.0
504465.6779661017,385000,3.0,108.0
392298.5436893204,265000,2.0,80.0
225237.25,215000,2.0,67.0
304387.9318885449,137500,1.0,28.0
447477.0114942529,175000,1.0,37.0
244053.6231884058,209000,2.0,92.0
241095.65217391305,210000,2.0,95.0
281307.14666666667,210000,2.0,76.0
281307.14666666667,210000,1.0,86.0
273842.5,215000,1.0,77.0
392298.5436893204,215000,1.0,54.0
304387.9318885449,219000,2.0,80.0
309286.3413654618,219000,2.0,66.0
241095.65217391305,235000,2.0,80.0
281307.14666666667,235000,2.0,90.0
309286.3413654618,239000,2.0,113.0
225237.25,239000,2.0,70.0
244053.6231884058,239000,2.0,85.0
447477.0114942529,240000,1.0,67.0
245274.20846905536,245000,1.0,70.0
309286.3413654618,245000,2.0,84.0
241095.65217391305,249000,2.0,93.0
241095.65217391305,249000,2.0,90.0
392298.5436893204,249000,1.0,68.0
392298.5436893204,249000,2.0,75.0
281307.14666666667,255000,2.0,96.0
223375.0,199000,2.0,104.0
190142.85714285713,179000,2.0,76.0
504465.6779661017,450000,2.0,127.0
491928.10967741936,590000,3.0,155.0
687584.7486187845,590000,3.0,155.0
491928.10967741936,675000,2.0,140.0
390478.102189781,300000,1.0,70.0
309286.3413654618,175000,1.0,47.0
491928.10967741936,345000,2.0,100.0
537942.0807799443,349000,2.0,115.0
491928.10967741936,380000,2.0,100.0
491928.10967741936,395000,2.0,103.0
392298.5436893204,449000,4.0,140.0
537942.0807799443,515000,2.0,110.0
537942.0807799443,730000,3.0,221.0
244053.6231884058,430000,4.0,155.0
241095.65217391305,205000,1.0,67.0
304387.9318885449,285000,2.0,102.0
245274.20846905536,320000,2.0,90.0
687584.7486187845,325000,2.0,70.0
537942.0807799443,455000,3.0,116.0
245274.20846905536,220000,1.0,66.0
294800.8064516129,355000,2.0,128.0
687584.7486187845,185000,2.0,80.0
241095.65217391305,112500,1.0,40.0
241095.65217391305,175000,1.0,70.0
304387.9318885449,199000,2.0,85.0
537942.0807799443,219500,2.0,72.0
390478.102189781,225000,1.0,57.0
304387.9318885449,237000,1.0,68.0
294800.8064516129,299000,3.0,90.0
687584.7486187845,250000,2.0,65.0
241095.65217391305,229000,2.0,75.0
304387.9318885449,279000,2.0,105.0
447477.0114942529,299000,1.0,66.0
304387.9318885449,325000,2.0,130.0
241095.65217391305,269000,3.0,120.0
491928.10967741936,275000,1.0,47.0
304387.9318885449,290000,2.0,82.0
241095.65217391305,298000,2.0,85.0
394213.11475409835,299000,1.0,130.0
537942.0807799443,300000,2.0,105.0
447477.0114942529,330000,2.0,97.0
491928.10967741936,394000,2.0,95.0
687584.7486187845,495000,2.0,90.0
537942.0807799443,690000,2.0,110.0
687584.7486187845,309000,1.0,70.0
447477.0114942529,309000,1.0,70.0
687584.7486187845,300000,1.0,64.0
309286.3413654618,340000,3.0,121.0
244053.6231884058,145000,1.0,65.0
286821.0424710425,471500,2.0,108.0
286821.0424710425,159000,1.0,75.0
188311.92857142858,160000,2.0,80.0
286821.0424710425,239000,3.0,113.0
245274.20846905536,175000,1.0,56.0
390478.102189781,199000,1.0,60.0
491928.10967741936,215000,1.0,70.0
241095.65217391305,219000,2.0,80.0
225237.25,275000,2.0,85.0
392298.5436893204,280000,3.0,110.0
491928.10967741936,290000,2.0,80.0
309286.3413654618,315000,2.0,97.0
504465.6779661017,325000,1.0,70.0
394213.11475409835,330000,2.0,70.0
245274.20846905536,330000,3.0,126.0
309286.3413654618,239000,2.0,85.0
491928.10967741936,259000,2.0,90.0
244053.6231884058,259000,2.0,105.0
537942.0807799443,250000,2.0,92.0
244053.6231884058,250000,2.0,96.0
392298.5436893204,259000,2.0,77.0
225237.25,149000,1.0,70.0
245274.20846905536,165000,2.0,79.0
225237.25,199000,2.0,75.0
304387.9318885449,219000,1.0,64.0
309286.3413654618,225000,2.0,80.0
309286.3413654618,229000,3.0,140.0
309286.3413654618,249000,2.0,94.0
309286.3413654618,269000,3.0,124.0
390478.102189781,295000,1.0,70.0
309286.3413654618,315000,3.0,140.0
309286.3413654618,225000,2.0,120.0
394213.11475409835,240000,1.0,78.0
245274.20846905536,248000,3.0,103.0
309286.3413654618,249000,2.0,75.0
491928.10967741936,254999,2.0,111.0
245274.20846905536,255000,3.0,105.0
504465.6779661017,260000,1.0,60.0
504465.6779661017,310000,2.0,73.0
309286.3413654618,335000,2.0,143.0
491928.10967741936,399000,1.0,67.0
390478.102189781,439000,2.0,85.0
491928.10967741936,595000,3.0,200.0
491928.10967741936,140000,1.0,40.0
447477.0114942529,239000,2.0,66.0
304387.9318885449,265000,2.0,75.0
270591.8163265306,270000,2.0,95.0
245274.20846905536,292500,3.0,94.0
390478.102189781,319000,3.0,115.0
196851.54128440368,145000,1.0,80.0
286821.0424710425,150000,1.0,68.0
286821.0424710425,179000,2.0,72.0
196851.54128440368,179000,3.0,113.0
216800.0,225000,2.0,82.0
243750.0,242000,2.0,128.0
286821.0424710425,380000,2.0,118.0
286821.0424710425,193000,1.0,63.0
286821.0424710425,205000,1.0,67.0
286821.0424710425,260000,3.0,93.0
333061.45454545453,363929,3.0,109.0
537942.0807799443,265000,1.0,70.0
537942.0807799443,290000,1.0,77.0
537942.0807799443,290000,1.0,71.0
537942.0807799443,370000,2.0,95.0
537942.0807799443,385000,2.0,106.0
537942.0807799443,445000,2.0,129.0
537942.0807799443,465000,3.0,131.0
537942.0807799443,515000,3.0,146.0
281307.14666666667,199000,1.0,68.0
245274.20846905536,159000,1.0,55.0
491928.10967741936,199000,1.0,70.0
537942.0807799443,219000,1.0,60.0
394213.11475409835,240000,2.0,65.0
294800.8064516129,265000,2.0,100.0
687584.7486187845,290000,1.0,75.0
390478.102189781,299000,2.0,98.0
504465.6779661017,299000,2.0,85.0
504465.6779661017,320000,2.0,85.0
491928.10967741936,335000,2.0,113.0
304387.9318885449,350000,2.0,110.0
359055.0,375000,3.0,109.0
687584.7486187845,460000,3.0,145.0
281307.14666666667,299000,2.0,87.0
245274.20846905536,265000,2.0,85.0
244053.6231884058,275000,2.0,95.0
392298.5436893204,469000,3.0,112.0
392298.5436893204,595000,3.0,130.0
491928.10967741936,265000,1.0,79.0
491928.10967741936,306000,2.0,80.0
491928.10967741936,312000,2.0,87.0
491928.10967741936,319000,2.0,92.0
687584.7486187845,343000,2.0,66.0
491928.10967741936,355000,2.0,98.0
491928.10967741936,358000,2.0,92.0
491928.10967741936,375000,1.0,71.0
281307.14666666667,380000,2.0,96.0
281307.14666666667,380000,2.0,111.0
281307.14666666667,395000,2.0,110.0
281307.14666666667,395000,2.0,97.0
537942.0807799443,395000,1.0,60.0
281307.14666666667,405000,2.0,110.0
687584.7486187845,415000,1.0,65.0
491928.10967741936,450000,2.0,97.0
537942.0807799443,475000,2.0,108.0
537942.0807799443,485000,2.0,108.0
537942.0807799443,510000,2.0,112.0
537942.0807799443,510000,2.0,111.0
491928.10967741936,515000,3.0,132.0
491928.10967741936,525000,3.0,132.0
491928.10967741936,540000,3.0,132.0
392298.5436893204,540000,2.0,120.0
392298.5436893204,545000,2.0,120.0
188311.92857142858,135000,3.0,125.0
314975.0,555000,3.0,207.0
104294.11764705883,109000,2.0,97.0
155618.75,140000,2.0,90.0
273842.5,285000,2.0,97.0
537942.0807799443,295000,3.0,96.0
687584.7486187845,415000,2.0,89.0
304387.9318885449,425000,2.0,146.0
304387.9318885449,425000,2.0,100.0
491928.10967741936,495000,2.0,150.0
392298.5436893204,499000,3.0,160.0
504465.6779661017,545000,4.0,200.0
245274.20846905536,185000,2.0,71.0
270591.8163265306,335000,2.0,120.0
244053.6231884058,225000,2.0,75.0
244053.6231884058,235000,2.0,75.0
392298.5436893204,390000,2.0,95.0
392298.5436893204,539000,3.0,188.0
281307.14666666667,159000,2.0,76.0
245274.20846905536,165000,1.0,60.0
304387.9318885449,235000,4.0,120.0
687584.7486187845,240000,1.0,61.0
304387.9318885449,270000,3.0,111.0
537942.0807799443,275000,2.0,92.0
309286.3413654618,280000,3.0,124.0
491928.10967741936,465000,3.0,115.0
504465.6779661017,270000,2.0,87.0
304387.9318885449,390000,2.0,90.0
281307.14666666667,289000,2.0,90.0
241095.65217391305,674400,3.0,123.0
392298.5436893204,395000,3.0,115.0
245274.20846905536,229000,1.0,60.0
491928.10967741936,269000,1.0,75.0
537942.0807799443,399000,3.0,116.0
537942.0807799443,370000,1.0,58.0
537942.0807799443,370000,1.0,60.0
537942.0807799443,625000,3.0,126.0
281307.14666666667,205000,2.0,90.0
392298.5436893204,220000,1.0,63.0
244053.6231884058,180000,2.0,75.0
491928.10967741936,360000,3.0,130.0
309286.3413654618,360000,3.0,130.0
687584.7486187845,375000,2.0,91.0
447477.0114942529,419000,2.0,95.0
537942.0807799443,385000,3.0,140.0
245274.20846905536,175000,1.0,60.0
304387.9318885449,189000,2.0,83.0
687584.7486187845,310000,1.0,100.0
309286.3413654618,350000,2.0,90.0
236830.50847457626,195000,1.0,60.0
273842.5,219000,2.0,75.0
245274.20846905536,265000,2.0,85.0
309286.3413654618,265000,3.0,108.0
491928.10967741936,325000,2.0,113.0
491928.10967741936,335000,2.0,113.0
447477.0114942529,364000,2.0,93.0
504465.6779661017,400000,1.0,74.0
537942.0807799443,699000,4.0,140.0
196851.54128440368,327000,2.0,116.0
229100.0,130000,2.0,65.0
286821.0424710425,119000,1.0,46.0
245102.125,137000,2.0,88.0
286821.0424710425,149000,2.0,106.0
155618.75,205000,2.0,107.0
165200.0,225000,2.0,125.0
271210.71428571426,229000,2.0,80.0
348071.1538461539,229000,2.0,90.0
104294.11764705883,99000,2.0,97.0
196851.54128440368,145000,1.0,84.0
286821.0424710425,149000,2.0,83.0
304387.9318885449,225000,2.0,80.0
390478.102189781,225000,1.0,50.0
309286.3413654618,225000,2.0,114.0
304387.9318885449,234000,2.0,91.0
241095.65217391305,235000,3.0,104.0
304387.9318885449,249000,2.0,90.0
309286.3413654618,249000,2.0,94.0
245274.20846905536,250000,1.0,74.0
309286.3413654618,250000,2.0,75.0
241095.65217391305,259000,2.0,80.0
304387.9318885449,285000,3.0,100.0
245274.20846905536,287500,2.0,86.0
294800.8064516129,295000,2.0,120.0
309286.3413654618,310000,2.0,160.0
294800.8064516129,315000,2.0,85.0
390478.102189781,325000,1.0,55.0
491928.10967741936,349500,1.0,80.0
294800.8064516129,350000,3.0,144.0
537942.0807799443,355000,1.0,60.0
537942.0807799443,359000,2.0,100.0
245274.20846905536,360000,3.0,118.0
245274.20846905536,362500,3.0,119.0
687584.7486187845,370000,2.0,90.0
304387.9318885449,399000,2.0,135.0
504465.6779661017,400000,2.0,125.0
390478.102189781,420000,2.0,100.0
304387.9318885449,430000,3.0,132.0
281307.14666666667,464000,4.0,183.0
392298.5436893204,494500,2.0,126.0
241095.65217391305,185000,2.0,66.0
281307.14666666667,185000,1.0,67.0
304387.9318885449,210000,2.0,80.0
241200.0,210000,2.0,80.0
687584.7486187845,220000,1.0,53.0
225237.25,255000,3.0,100.0
491928.10967741936,265000,1.0,77.0
281307.14666666667,270000,2.0,83.0
244053.6231884058,275000,3.0,95.0
504465.6779661017,320000,2.0,80.0
390478.102189781,350000,1.0,61.0
687584.7486187845,450000,1.0,76.0
687584.7486187845,450000,2.0,127.0
537942.0807799443,450000,2.0,127.0
294800.8064516129,450000,2.0,127.0
504465.6779661017,450000,3.0,95.0
537942.0807799443,660000,2.0,118.0
491928.10967741936,380000,2.0,128.0
309286.3413654618,565000,4.0,273.0
447477.0114942529,275000,2.0,77.0
491928.10967741936,299000,1.0,73.0
392298.5436893204,299000,2.0,80.0
447477.0114942529,310000,2.0,77.0
236830.50847457626,320000,2.0,99.0
281307.14666666667,357000,2.0,102.0
491928.10967741936,385000,2.0,116.0
687584.7486187845,395000,2.0,88.0
491928.10967741936,406000,2.0,107.0
687584.7486187845,449000,3.0,120.0
491928.10967741936,720000,3.0,166.0
447477.0114942529,229000,1.0,50.0
447477.0114942529,249000,2.0,55.0
537942.0807799443,285000,3.0,100.0
